thingName,thingArn,certArn,certId
iotCar-0743,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0743,arn:aws:iot:us-east-2:274028060855:cert/73d9e3645699cd5d3dad4e78b34d24d6a46c2e129cb45ce47fab3e866964e866,73d9e3645699cd5d3dad4e78b34d24d6a46c2e129cb45ce47fab3e866964e866
iotCar-0744,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0744,arn:aws:iot:us-east-2:274028060855:cert/a583068af8b868837911e4bd82ba70988514170b93fc237f22507abb3ced3aec,a583068af8b868837911e4bd82ba70988514170b93fc237f22507abb3ced3aec
iotCar-0745,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0745,arn:aws:iot:us-east-2:274028060855:cert/aea21ce2411a33e2870ff63743e67b350408609f09f60f26bee83528e05c7044,aea21ce2411a33e2870ff63743e67b350408609f09f60f26bee83528e05c7044
iotCar-0746,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0746,arn:aws:iot:us-east-2:274028060855:cert/3abf4b336c32ab30d75e6abfa2fca4804afab8daefbca08de7d64c7c914592c4,3abf4b336c32ab30d75e6abfa2fca4804afab8daefbca08de7d64c7c914592c4
iotCar-0747,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0747,arn:aws:iot:us-east-2:274028060855:cert/9343f43764f43bad06e996af0d2aed7adffe3f6c7d87bdfffbf924f2ef6ff6de,9343f43764f43bad06e996af0d2aed7adffe3f6c7d87bdfffbf924f2ef6ff6de
iotCar-0748,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0748,arn:aws:iot:us-east-2:274028060855:cert/db5c653356cd66d66d79f9dd248598a59df7eeabd4a188619e1cfa54feee2105,db5c653356cd66d66d79f9dd248598a59df7eeabd4a188619e1cfa54feee2105
iotCar-0749,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0749,arn:aws:iot:us-east-2:274028060855:cert/33a6896f18a0794a409bb32ebe7491ba919b81e3a4573e66d12f58c4b4457f7c,33a6896f18a0794a409bb32ebe7491ba919b81e3a4573e66d12f58c4b4457f7c
iotCar-0750,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0750,arn:aws:iot:us-east-2:274028060855:cert/47f1a08df138449b3939612c0f1ed38e034c56f7621004eea24a4ce74e571133,47f1a08df138449b3939612c0f1ed38e034c56f7621004eea24a4ce74e571133
iotCar-0751,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0751,arn:aws:iot:us-east-2:274028060855:cert/8100ee450c2d760265f7179ed193e76232d03033a8e5bf98c5be0d5bcf0ce39d,8100ee450c2d760265f7179ed193e76232d03033a8e5bf98c5be0d5bcf0ce39d
iotCar-0752,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0752,arn:aws:iot:us-east-2:274028060855:cert/0347c374c0a352bb6ded64231e38afad59663719f3e1a654b5a83cd9b4e7be41,0347c374c0a352bb6ded64231e38afad59663719f3e1a654b5a83cd9b4e7be41
iotCar-0753,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0753,arn:aws:iot:us-east-2:274028060855:cert/81aaf87f5ce438d204c97cc98788108f6a0dd8fa99be727eb51be6729dcc44aa,81aaf87f5ce438d204c97cc98788108f6a0dd8fa99be727eb51be6729dcc44aa
iotCar-0754,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0754,arn:aws:iot:us-east-2:274028060855:cert/a5467c109688c4445f6a8a0914e6b9ec273d6e99c801d3a4d60bfe2ff73c9fdb,a5467c109688c4445f6a8a0914e6b9ec273d6e99c801d3a4d60bfe2ff73c9fdb
iotCar-0755,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0755,arn:aws:iot:us-east-2:274028060855:cert/2f5b82a510907b7b70b424649152dae48409ab5cd1b39048306b441bd928c33f,2f5b82a510907b7b70b424649152dae48409ab5cd1b39048306b441bd928c33f
iotCar-0756,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0756,arn:aws:iot:us-east-2:274028060855:cert/dbb0f1c6f021a2fb81f232929fae67d88540f369365eccd10c9e70186a44e7f0,dbb0f1c6f021a2fb81f232929fae67d88540f369365eccd10c9e70186a44e7f0
iotCar-0757,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0757,arn:aws:iot:us-east-2:274028060855:cert/4e8f189d1265e38fa78788b58f8bd59ea1bc1e805f36958bc52528e09feb395c,4e8f189d1265e38fa78788b58f8bd59ea1bc1e805f36958bc52528e09feb395c
iotCar-0758,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0758,arn:aws:iot:us-east-2:274028060855:cert/acdd840b96e5289576d8d22929ff428b260302790fb46038fbc3a0b281e66a41,acdd840b96e5289576d8d22929ff428b260302790fb46038fbc3a0b281e66a41
iotCar-0759,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0759,arn:aws:iot:us-east-2:274028060855:cert/cb6ae8716bd03c8de76fdbfa1c4a3762696a6ad957e4617cc1f5208ab1cc6df4,cb6ae8716bd03c8de76fdbfa1c4a3762696a6ad957e4617cc1f5208ab1cc6df4
iotCar-0760,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0760,arn:aws:iot:us-east-2:274028060855:cert/f1d17f2c63acb3ee28e52753b4b68ac6bd5cac45d09307c67ad5a48112b6dcee,f1d17f2c63acb3ee28e52753b4b68ac6bd5cac45d09307c67ad5a48112b6dcee
iotCar-0761,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0761,arn:aws:iot:us-east-2:274028060855:cert/0bfc9bfc6064b66341553dd9c16f548dcf35706b6a482866c757f719fbb369a6,0bfc9bfc6064b66341553dd9c16f548dcf35706b6a482866c757f719fbb369a6
iotCar-0762,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0762,arn:aws:iot:us-east-2:274028060855:cert/d20a0f7575d63b78d7b9f7682af5e3e6cdbc2e502cd2da20df7eb00d75eb6e53,d20a0f7575d63b78d7b9f7682af5e3e6cdbc2e502cd2da20df7eb00d75eb6e53
iotCar-0763,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0763,arn:aws:iot:us-east-2:274028060855:cert/63251fb782ca273723d28665d9bde189632d76c612ff8a84d33f313946641015,63251fb782ca273723d28665d9bde189632d76c612ff8a84d33f313946641015
iotCar-0764,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0764,arn:aws:iot:us-east-2:274028060855:cert/4e11a401fbc236480a54c520cfc9b0a8f8857202e8a9f2b3bbc77d04722e4b23,4e11a401fbc236480a54c520cfc9b0a8f8857202e8a9f2b3bbc77d04722e4b23
iotCar-0765,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0765,arn:aws:iot:us-east-2:274028060855:cert/1964d0e2646294ff1dffe26a1e3c7dcfe2789153e20567d9e160c6d8b1397f5d,1964d0e2646294ff1dffe26a1e3c7dcfe2789153e20567d9e160c6d8b1397f5d
iotCar-0766,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0766,arn:aws:iot:us-east-2:274028060855:cert/f29e2a8280df513a225383ae3452836ae2ea95e6eacf6922cad442b2e4383ebd,f29e2a8280df513a225383ae3452836ae2ea95e6eacf6922cad442b2e4383ebd
iotCar-0767,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0767,arn:aws:iot:us-east-2:274028060855:cert/b1db3bdef8feeea14b0adb2a9734fc54b4564055c65f61eca06d5435ce8a9b2d,b1db3bdef8feeea14b0adb2a9734fc54b4564055c65f61eca06d5435ce8a9b2d
iotCar-0768,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0768,arn:aws:iot:us-east-2:274028060855:cert/921b0a10571f8e3d80baf9e499ca8029656562167371796a122778271cc8e974,921b0a10571f8e3d80baf9e499ca8029656562167371796a122778271cc8e974
iotCar-0769,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0769,arn:aws:iot:us-east-2:274028060855:cert/5ab59dbf8fcbba3c218092f7420f3fdfd83d44eeab455ec1bade968a15982cc2,5ab59dbf8fcbba3c218092f7420f3fdfd83d44eeab455ec1bade968a15982cc2
iotCar-0770,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0770,arn:aws:iot:us-east-2:274028060855:cert/26d3827ad8d19f5176fe2d5a9db2f661bda04fa4e11c92b2d5d7f967df356e75,26d3827ad8d19f5176fe2d5a9db2f661bda04fa4e11c92b2d5d7f967df356e75
iotCar-0771,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0771,arn:aws:iot:us-east-2:274028060855:cert/1e5adf19e03442bd34b1363c5e2b2f91fd164e27f4c79474b7af2a0f67cea817,1e5adf19e03442bd34b1363c5e2b2f91fd164e27f4c79474b7af2a0f67cea817
iotCar-0772,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0772,arn:aws:iot:us-east-2:274028060855:cert/9016521034ff05e61ac418f39550f641502909edf9d14465c1496e209193471e,9016521034ff05e61ac418f39550f641502909edf9d14465c1496e209193471e
iotCar-0773,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0773,arn:aws:iot:us-east-2:274028060855:cert/e72a0b6fb7049d79ebe43c7c5869ca45d78a8e883c5c1ac942399a18d8d4c52c,e72a0b6fb7049d79ebe43c7c5869ca45d78a8e883c5c1ac942399a18d8d4c52c
iotCar-0774,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0774,arn:aws:iot:us-east-2:274028060855:cert/b600977858d8cfa8c010e86f85bdd5fb8919ebd1a0c620b096199c1b3fafae8c,b600977858d8cfa8c010e86f85bdd5fb8919ebd1a0c620b096199c1b3fafae8c
iotCar-0775,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0775,arn:aws:iot:us-east-2:274028060855:cert/0e9a4210a940542b5207575edb2c7e0a35b65ee46ffd76d177c1530aeca1cec3,0e9a4210a940542b5207575edb2c7e0a35b65ee46ffd76d177c1530aeca1cec3
iotCar-0776,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0776,arn:aws:iot:us-east-2:274028060855:cert/00c3cc6233bd9961d48d5e682481f5f034f410d63348af05aa675c4f23f66068,00c3cc6233bd9961d48d5e682481f5f034f410d63348af05aa675c4f23f66068
iotCar-0777,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0777,arn:aws:iot:us-east-2:274028060855:cert/17223c29c3ca8e519047f8ae2166d4fb88f18022800fa4314725dd7fca219595,17223c29c3ca8e519047f8ae2166d4fb88f18022800fa4314725dd7fca219595
iotCar-0778,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0778,arn:aws:iot:us-east-2:274028060855:cert/23a3b0bf6c34a53f23caaed3b51bb76dcfde230ad9d722abc3173ca92f7edb58,23a3b0bf6c34a53f23caaed3b51bb76dcfde230ad9d722abc3173ca92f7edb58
iotCar-0779,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0779,arn:aws:iot:us-east-2:274028060855:cert/6453150e5305c5558ef00dccb2b5633b9e3a9435ded2ccc34855a64b6dc79a08,6453150e5305c5558ef00dccb2b5633b9e3a9435ded2ccc34855a64b6dc79a08
iotCar-0780,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0780,arn:aws:iot:us-east-2:274028060855:cert/ce7cdcd89fed65be668a452f12ac3d3a819c28f92e95fde637604a8f85e4db1e,ce7cdcd89fed65be668a452f12ac3d3a819c28f92e95fde637604a8f85e4db1e
iotCar-0781,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0781,arn:aws:iot:us-east-2:274028060855:cert/a162bd5f3e95d3eb93cec002e02f03c7119f220636f80b7bdd211619a928ae7b,a162bd5f3e95d3eb93cec002e02f03c7119f220636f80b7bdd211619a928ae7b
iotCar-0782,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0782,arn:aws:iot:us-east-2:274028060855:cert/1a932bf40ca35cef5b49c018ab00a33dd5188e65b0fd4d45b89f28a1deeb2936,1a932bf40ca35cef5b49c018ab00a33dd5188e65b0fd4d45b89f28a1deeb2936
iotCar-0783,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0783,arn:aws:iot:us-east-2:274028060855:cert/449b85f547a9aa3afa77bb47612824890ca8f75a66c2d5d110051e3d0fa3c138,449b85f547a9aa3afa77bb47612824890ca8f75a66c2d5d110051e3d0fa3c138
iotCar-0784,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0784,arn:aws:iot:us-east-2:274028060855:cert/bef8847dc0584ad14bc6287da1b14574bc4f2b6823be460ac9de4474133ec81a,bef8847dc0584ad14bc6287da1b14574bc4f2b6823be460ac9de4474133ec81a
iotCar-0785,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0785,arn:aws:iot:us-east-2:274028060855:cert/3139b08642c93dcfe1536600405318e1ecfe8d322557d78691efa3df052680cf,3139b08642c93dcfe1536600405318e1ecfe8d322557d78691efa3df052680cf
iotCar-0786,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0786,arn:aws:iot:us-east-2:274028060855:cert/f226756407c8a4477b79c9242d6d0531c664b9f98583121cba8a803d28f23d9d,f226756407c8a4477b79c9242d6d0531c664b9f98583121cba8a803d28f23d9d
iotCar-0787,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0787,arn:aws:iot:us-east-2:274028060855:cert/50159bcdc97f00f95b77a07c3015a602713e782b9dbb8a7cde5dc91d43cf61ba,50159bcdc97f00f95b77a07c3015a602713e782b9dbb8a7cde5dc91d43cf61ba
iotCar-0788,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0788,arn:aws:iot:us-east-2:274028060855:cert/6cb962db6984818b6d6739f9d3601c4402562de833aef44cc67385987d8aacca,6cb962db6984818b6d6739f9d3601c4402562de833aef44cc67385987d8aacca
iotCar-0789,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0789,arn:aws:iot:us-east-2:274028060855:cert/1302a831ec77728d30cc35f896bf954089f1430bb48a8e0fa5ff13bac92af99f,1302a831ec77728d30cc35f896bf954089f1430bb48a8e0fa5ff13bac92af99f
iotCar-0790,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0790,arn:aws:iot:us-east-2:274028060855:cert/88d72a5bbfb06d80d990904172f454f713bbb6237b7e68920597abd22093830f,88d72a5bbfb06d80d990904172f454f713bbb6237b7e68920597abd22093830f
iotCar-0791,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0791,arn:aws:iot:us-east-2:274028060855:cert/8e495a1153f8ddee79242e7293796b430a9a2be22f97e2a2c39c93170d8184b8,8e495a1153f8ddee79242e7293796b430a9a2be22f97e2a2c39c93170d8184b8
iotCar-0792,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0792,arn:aws:iot:us-east-2:274028060855:cert/c3559e93c683eef48181370becc88eacd9afeb1430412decf94051064dfab7db,c3559e93c683eef48181370becc88eacd9afeb1430412decf94051064dfab7db
iotCar-0793,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0793,arn:aws:iot:us-east-2:274028060855:cert/d19a26b8251c075d6f9012b93e81366ece8983e58815d0f8686e1585644f902e,d19a26b8251c075d6f9012b93e81366ece8983e58815d0f8686e1585644f902e
iotCar-0794,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0794,arn:aws:iot:us-east-2:274028060855:cert/2c084885ce5800547e8f0fc3dfbcdb182aff736c245f79dfc1a49b119837293c,2c084885ce5800547e8f0fc3dfbcdb182aff736c245f79dfc1a49b119837293c
iotCar-0795,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0795,arn:aws:iot:us-east-2:274028060855:cert/da33a68397002af353bc774b3782d87580ae963f898f4ceee9256c327d4194d3,da33a68397002af353bc774b3782d87580ae963f898f4ceee9256c327d4194d3
iotCar-0796,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0796,arn:aws:iot:us-east-2:274028060855:cert/793223f6e77914218fcc1e4f61044b5b8f7979be99204ce7a9d842f043a3652c,793223f6e77914218fcc1e4f61044b5b8f7979be99204ce7a9d842f043a3652c
iotCar-0797,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0797,arn:aws:iot:us-east-2:274028060855:cert/1c593a1c819126ed3e366fd2ee7ed600f73b29e861986ddcac21a7a305f464fa,1c593a1c819126ed3e366fd2ee7ed600f73b29e861986ddcac21a7a305f464fa
iotCar-0798,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0798,arn:aws:iot:us-east-2:274028060855:cert/dc094b3d1fa1740663b00069812c1669224b37ba69b69a115034094005ee8a11,dc094b3d1fa1740663b00069812c1669224b37ba69b69a115034094005ee8a11
iotCar-0799,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0799,arn:aws:iot:us-east-2:274028060855:cert/2d66f59ae6f63450db07d39335fb8930efcc3016bef14cd84b2bd97519422438,2d66f59ae6f63450db07d39335fb8930efcc3016bef14cd84b2bd97519422438
iotCar-0800,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0800,arn:aws:iot:us-east-2:274028060855:cert/d4ba2d2cfe2fca179b86c5c3b347d4c63cd3434d1fae92fd33dd45e82d8983cf,d4ba2d2cfe2fca179b86c5c3b347d4c63cd3434d1fae92fd33dd45e82d8983cf
iotCar-0801,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0801,arn:aws:iot:us-east-2:274028060855:cert/88d5d37eaddee3b99ac1adac1bffd8e5d97e1c35b3bc4613aeba214ec396769c,88d5d37eaddee3b99ac1adac1bffd8e5d97e1c35b3bc4613aeba214ec396769c
iotCar-0802,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0802,arn:aws:iot:us-east-2:274028060855:cert/e423cf111532811cb272bda364b2cc22c9d4bb3bba2eb4556b1c5a37659f8386,e423cf111532811cb272bda364b2cc22c9d4bb3bba2eb4556b1c5a37659f8386
iotCar-0803,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0803,arn:aws:iot:us-east-2:274028060855:cert/8d1c73236faec0904a202247ce54322283b4f9bf656b6f24387aef606c0c14b0,8d1c73236faec0904a202247ce54322283b4f9bf656b6f24387aef606c0c14b0
iotCar-0804,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0804,arn:aws:iot:us-east-2:274028060855:cert/939a8c661dbadb2145a5bde974ee8e4c72363fbd3d0e4cb37c846cc1dbf229d5,939a8c661dbadb2145a5bde974ee8e4c72363fbd3d0e4cb37c846cc1dbf229d5
iotCar-0805,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0805,arn:aws:iot:us-east-2:274028060855:cert/5f2b0c9475435724c0d7c9890c80bff91d6c02795fa4d53c31bfa6cce5d78fb2,5f2b0c9475435724c0d7c9890c80bff91d6c02795fa4d53c31bfa6cce5d78fb2
iotCar-0806,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0806,arn:aws:iot:us-east-2:274028060855:cert/e608aaddaa80f89e417acf502005eab87cb27e034e8d198c0396f34a58552fcb,e608aaddaa80f89e417acf502005eab87cb27e034e8d198c0396f34a58552fcb
iotCar-0807,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0807,arn:aws:iot:us-east-2:274028060855:cert/f1c7f05dfaecb95584f301aae156d93bc575cb07d634a39087d775c15c7f1c99,f1c7f05dfaecb95584f301aae156d93bc575cb07d634a39087d775c15c7f1c99
iotCar-0808,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0808,arn:aws:iot:us-east-2:274028060855:cert/f8330a2ab76b49326ed6cd0f6ab920b8444f09d063eddefed922e96fc71e5b38,f8330a2ab76b49326ed6cd0f6ab920b8444f09d063eddefed922e96fc71e5b38
iotCar-0809,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0809,arn:aws:iot:us-east-2:274028060855:cert/5eb62c2e50757a24450d2e92e53a55196a038a9c383d5cb4b52be01ac3f36b89,5eb62c2e50757a24450d2e92e53a55196a038a9c383d5cb4b52be01ac3f36b89
iotCar-0810,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0810,arn:aws:iot:us-east-2:274028060855:cert/90fd16000bffb48be2a4f0da554dec58cf7138006478f5ecbc2ced817be429df,90fd16000bffb48be2a4f0da554dec58cf7138006478f5ecbc2ced817be429df
iotCar-0811,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0811,arn:aws:iot:us-east-2:274028060855:cert/89a973272fa94518cb63fb7ea1fa1ccd7e9d3d371a7f8364ea9b6007089a143a,89a973272fa94518cb63fb7ea1fa1ccd7e9d3d371a7f8364ea9b6007089a143a
iotCar-0812,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0812,arn:aws:iot:us-east-2:274028060855:cert/e237fd1533b77f9a9555ab7c2e26d8261387c66ceb80ddc901d448afe1452312,e237fd1533b77f9a9555ab7c2e26d8261387c66ceb80ddc901d448afe1452312
iotCar-0813,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0813,arn:aws:iot:us-east-2:274028060855:cert/98524468b71d6d2f2e9d1f9f1225d7ede3381fc61555f6de79edbdedb46de3b0,98524468b71d6d2f2e9d1f9f1225d7ede3381fc61555f6de79edbdedb46de3b0
iotCar-0814,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0814,arn:aws:iot:us-east-2:274028060855:cert/b2f02b951f7c8248f37568b549789ad3b396f90420ce47a95c388fde59e6f103,b2f02b951f7c8248f37568b549789ad3b396f90420ce47a95c388fde59e6f103
iotCar-0815,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0815,arn:aws:iot:us-east-2:274028060855:cert/7fe01167b2745ac792bd125e0350abeda4e6fa2f463fead4e96c4cd674b835b6,7fe01167b2745ac792bd125e0350abeda4e6fa2f463fead4e96c4cd674b835b6
iotCar-0816,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0816,arn:aws:iot:us-east-2:274028060855:cert/f719f7c042afe630ec1e1618905895264a9f1db0925da389c74772c9585979a0,f719f7c042afe630ec1e1618905895264a9f1db0925da389c74772c9585979a0
iotCar-0817,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0817,arn:aws:iot:us-east-2:274028060855:cert/0c8026b7c472865847182556dd0eb0c77b6bc26f246ccfa58fe7fdd2d410c8a3,0c8026b7c472865847182556dd0eb0c77b6bc26f246ccfa58fe7fdd2d410c8a3
iotCar-0818,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0818,arn:aws:iot:us-east-2:274028060855:cert/03af9a893fb2ee9947c7ec6958e7c75dbcd09bbf4e51122f3fde12ed501e62dc,03af9a893fb2ee9947c7ec6958e7c75dbcd09bbf4e51122f3fde12ed501e62dc
iotCar-0819,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0819,arn:aws:iot:us-east-2:274028060855:cert/2ae754f58327bbd96268bc4fe8937c3e9c4d1ca936fc6aed1ee9650d05114ece,2ae754f58327bbd96268bc4fe8937c3e9c4d1ca936fc6aed1ee9650d05114ece
iotCar-0820,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0820,arn:aws:iot:us-east-2:274028060855:cert/a0e0044cdab3f6495cc5cc441fc9329abf1810f50dff159b148d3017d14f484c,a0e0044cdab3f6495cc5cc441fc9329abf1810f50dff159b148d3017d14f484c
iotCar-0821,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0821,arn:aws:iot:us-east-2:274028060855:cert/691b0669f1bfe5eadd36a0176b11ba8e5548b39bf361a3c3143b51a623eed35a,691b0669f1bfe5eadd36a0176b11ba8e5548b39bf361a3c3143b51a623eed35a
iotCar-0822,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0822,arn:aws:iot:us-east-2:274028060855:cert/96611d1191ef10676e905a56e13b908bbe5e6b4a6ad2356e9afa6029bfe891b3,96611d1191ef10676e905a56e13b908bbe5e6b4a6ad2356e9afa6029bfe891b3
iotCar-0823,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0823,arn:aws:iot:us-east-2:274028060855:cert/3c4bf2e6fc5e43ce88a85cc23b87bb62497847e89d6edb0f2662abc3af11c8b0,3c4bf2e6fc5e43ce88a85cc23b87bb62497847e89d6edb0f2662abc3af11c8b0
iotCar-0824,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0824,arn:aws:iot:us-east-2:274028060855:cert/f417f52b966d32b4afb5f9f2ad4e0b877e53fd239dfab1fe331350fcab4dac36,f417f52b966d32b4afb5f9f2ad4e0b877e53fd239dfab1fe331350fcab4dac36
iotCar-0825,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0825,arn:aws:iot:us-east-2:274028060855:cert/9bd21207eb2d5454b5a3c56fd18bb6d648d5f293402b79dd7d9cfdb41f0b0217,9bd21207eb2d5454b5a3c56fd18bb6d648d5f293402b79dd7d9cfdb41f0b0217
iotCar-0826,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0826,arn:aws:iot:us-east-2:274028060855:cert/467df59c8f4bb73a3e141e669d1c25ca8208c36637ce932d798bce56f31524ef,467df59c8f4bb73a3e141e669d1c25ca8208c36637ce932d798bce56f31524ef
iotCar-0827,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0827,arn:aws:iot:us-east-2:274028060855:cert/eddda4c08f6f2368e667c862e6ad176935c5ccef64b07dd9d140907ab948ad0d,eddda4c08f6f2368e667c862e6ad176935c5ccef64b07dd9d140907ab948ad0d
iotCar-0828,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0828,arn:aws:iot:us-east-2:274028060855:cert/17c77a7913e16c968171dd775ef88effb3d3d3c36666925fe1900b8091ff3b91,17c77a7913e16c968171dd775ef88effb3d3d3c36666925fe1900b8091ff3b91
iotCar-0829,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0829,arn:aws:iot:us-east-2:274028060855:cert/2ac807dbb714391eeb77cd778a031a7e815b91c574827baf8e9b5b78c635a4ed,2ac807dbb714391eeb77cd778a031a7e815b91c574827baf8e9b5b78c635a4ed
iotCar-0830,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0830,arn:aws:iot:us-east-2:274028060855:cert/ad42ebb7e5e8aad690c1b591b5bf636f9ca87e3a786bd35d25205c2cb34fbf8e,ad42ebb7e5e8aad690c1b591b5bf636f9ca87e3a786bd35d25205c2cb34fbf8e
iotCar-0831,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0831,arn:aws:iot:us-east-2:274028060855:cert/c47aaa52c70884a1e23e05eea89af835e95c0c549e8c75487c7a8a25e0b8e9a9,c47aaa52c70884a1e23e05eea89af835e95c0c549e8c75487c7a8a25e0b8e9a9
iotCar-0832,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0832,arn:aws:iot:us-east-2:274028060855:cert/152ec81e60cc8e30c52ac461d03a5722210b42b37deb6c4deb15052c49add2fa,152ec81e60cc8e30c52ac461d03a5722210b42b37deb6c4deb15052c49add2fa
iotCar-0833,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0833,arn:aws:iot:us-east-2:274028060855:cert/0dd7873259df1b634ad7df63bf58435188bc50dcbe44152418e19080ac537d78,0dd7873259df1b634ad7df63bf58435188bc50dcbe44152418e19080ac537d78
iotCar-0834,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0834,arn:aws:iot:us-east-2:274028060855:cert/633737945cb2ccc8dda637847ecd18f41add2dc8e98d0bbcb295decec791b1de,633737945cb2ccc8dda637847ecd18f41add2dc8e98d0bbcb295decec791b1de
iotCar-0835,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0835,arn:aws:iot:us-east-2:274028060855:cert/7167349479de171300cb3ea2e8aca047aaf9050a0b351a6b334efeadb200e93f,7167349479de171300cb3ea2e8aca047aaf9050a0b351a6b334efeadb200e93f
iotCar-0836,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0836,arn:aws:iot:us-east-2:274028060855:cert/0ca0988e18ee359b1b83a2b236bdc708e2f26eaa2054fdb83505d0b6f87fdcb5,0ca0988e18ee359b1b83a2b236bdc708e2f26eaa2054fdb83505d0b6f87fdcb5
